68,Drug Type: HUMAN OTC DRUG,up and up childrens allergy melts,DIPHENHYDRAMINE HCL,HUMAN OTC DRUG,ORAL,"TABLET, CHEWABLE","Get an overview of UP AND UP CHILDRENS ALLERGY MELTS (diphenhydramine hcl tablet, chewable), including its generic name, formulation (i.e. pill, oral solution, injection, inhaled medicine) and why it’s used. The medication in up and up childrens allergy melts can be sold under different names.

Refer to the “Also Known As” section to reference different products that include the same medication as up and up childrens allergy melts.",https://www.healthgrades.com/drugs/fda/up-and-up-childrens-allergy-melts-diphenhydramine-hcl-tablet-chewable
69,Drug Type: HUMAN OTC DRUG,up and up childrens allergy relief,CETIRIZINE HCL,HUMAN OTC DRUG,ORAL,SOLUTION,"Get an overview of UP AND UP CHILDRENS ALLERGY RELIEF (cetirizine hcl solution), including its generic name, formulation (i.e. pill, oral solution, injection, inhaled medicine) and why it’s used. The medication in up and up childrens allergy relief can be sold under different names.

Refer to the “Also Known As” section to reference different products that include the same medication as up and up childrens allergy relief.",https://www.healthgrades.com/drugs/fda/up-and-up-childrens-allergy-relief-cetirizine-hcl-solution
70,Drug Type: HUMAN OTC DRUG,Up and Up Cold Flu Relief,"ACETAMINOPHEN, DEXTROMETHORPHAN HBR, PHENYLEPHRINE HCL",HUMAN OTC DRUG,ORAL,LIQUID,"Get an overview of UP AND UP COLD FLU RELIEF (acetaminophen, dextromethorphan hbr, phenylephrine hcl liquid), including its generic name, formulation (i.e. pill, oral solution, injection, inhaled medicine) and why it’s used. The medication in Up and Up Cold Flu Relief can be sold under different names.

Refer to the “Also Known As” section to reference different products that include the same medication as Up and Up Cold Flu Relief.",https://www.healthgrades.com/drugs/fda/up-and-up-cold-flu-relief-acetaminophen-dextromethorphan-hbr-phenylephrine-hcl-liquid
71,Drug Type: HUMAN OTC DRUG,up and up cough plus chest congestion,"DEXTROMETHORPHAN HBR, GUAIFENESIN",HUMAN OTC DRUG,ORAL,SOLUTION,"Get an overview of UP AND UP COUGH PLUS CHEST CONGESTION (dextromethorphan hbr, guaifenesin solution), including its generic name, formulation (i.e. pill, oral solution, injection, inhaled medicine) and why it’s used. The medication in up and up cough plus chest congestion can be sold under different names.

Refer to the “Also Known As” section to reference different products that include the same medication as up and up cough plus chest congestion.",https://www.healthgrades.com/drugs/fda/up-and-up-cough-plus-chest-congestion-dextromethorphan-hbr-guaifenesin-solution
72,Drug Type: HUMAN OTC DRUG,Up and Up Daytime Cold and Flu,"ACETAMINOPHEN, DEXTROMETHORPHAN HBR, PHENYLEPHRINE HCL",HUMAN OTC DRUG,ORAL,"CAPSULE, LIQUID FILLED","Get an overview of UP AND UP DAYTIME COLD AND FLU (acetaminophen, dextromethorphan hbr, phenylephrine hcl capsule, liquid filled), including its generic name, formulation (i.e. pill, oral solution, injection, inhaled medicine) and why it’s used. The medication in Up and Up Daytime Cold and Flu can be sold under different names.

Refer to the “Also Known As” section to reference different products that include the same medication as Up and Up Daytime Cold and Flu.",https://www.healthgrades.com/drugs/fda/up-and-up-daytime-cold-and-flu-acetaminophen-dextromethorphan-hbr-phenylephrine-hcl-capsule-liquid-filled
73,Drug Type: HUMAN OTC DRUG,Up and Up Daytime Cold and Flu,"ACETAMINOPHEN, DEXTROMETHORPHAN HBR, PHENYLEPHRINE HCL",HUMAN OTC DRUG,ORAL,SOLUTION,"Get an overview of UP AND UP DAYTIME COLD AND FLU (acetaminophen, dextromethorphan hbr, phenylephrine hcl solution), including its generic name, formulation (i.e. pill, oral solution, injection, inhaled medicine) and why it’s used. The medication in Up and Up Daytime Cold and Flu can be sold under different names.

Refer to the “Also Known As” section to reference different products that include the same medication as Up and Up Daytime Cold and Flu.",https://www.healthgrades.com/drugs/fda/up-and-up-daytime-cold-and-flu-acetaminophen-dextromethorphan-hbr-phenylephrine-hcl-solution
74,Drug Type: HUMAN OTC DRUG,up and up digestive relief,BISMUTH SUBSALICYLATE,HUMAN OTC DRUG,ORAL,SUSPENSION,"Get an overview of UP AND UP DIGESTIVE RELIEF (bismuth subsalicylate suspension), including its generic name, formulation (i.e. pill, oral solution, injection, inhaled medicine) and why it’s used. The medication in up and up digestive relief can be sold under different names.

Refer to the “Also Known As” section to reference different products that include the same medication as up and up digestive relief.",https://www.healthgrades.com/drugs/fda/up-and-up-digestive-relief-bismuth-subsalicylate-suspension
75,Drug Type: HUMAN OTC DRUG,up and up dm max cough plus chest congestion,"DEXTROMETHORPHAN HBR, GUAIFENESIN",HUMAN OTC DRUG,ORAL,SUSPENSION,"Get an overview of UP AND UP DM MAX COUGH PLUS CHEST CONGESTION (dextromethorphan hbr, guaifenesin suspension), including its generic name, formulation (i.e. pill, oral solution, injection, inhaled medicine) and why it’s used. The medication in up and up dm max cough plus chest congestion can be sold under different names.

Refer to the “Also Known As” section to reference different products that include the same medication as up and up dm max cough plus chest congestion.",https://www.healthgrades.com/drugs/fda/up-and-up-dm-max-cough-plus-chest-congestion-dextromethorphan-hbr-guaifenesin-suspension
76,Drug Type: HUMAN OTC DRUG,up and up esomeprazole magnesium,ESOMEPRAZOLE,HUMAN OTC DRUG,ORAL,"CAPSULE, DELAYED RELEASE","Get an overview of UP AND UP ESOMEPRAZOLE MAGNESIUM (esomeprazole capsule, delayed release), including its generic name, formulation (i.e. pill, oral solution, injection, inhaled medicine) and why it’s used. The medication in up and up esomeprazole magnesium can be sold under different names.

Refer to the “Also Known As” section to reference different products that include the same medication as up and up esomeprazole magnesium.",https://www.healthgrades.com/drugs/fda/up-and-up-esomeprazole-magnesium-esomeprazole-capsule-delayed-release
77,Drug Type: HUMAN OTC DRUG,up and up extra strength antacid 750 Assorted Berry,ANTACID TABLETS,HUMAN OTC DRUG,ORAL,"TABLET, CHEWABLE","Get an overview of UP AND UP EXTRA STRENGTH ANTACID 750 ASSORTED BERRY (antacid tablets tablet, chewable), including its generic name, formulation (i.e. pill, oral solution, injection, inhaled medicine) and why it’s used. The medication in up and up extra strength antacid 750 Assorted Berry can be sold under different names.

Refer to the “Also Known As” section to reference different products that include the same medication as up and up extra strength antacid 750 Assorted Berry.",https://www.healthgrades.com/drugs/fda/up-and-up-extra-strength-antacid-750-assorted-berry-antacid-tablets-tablet-chewable
78,Drug Type: HUMAN OTC DRUG,up and up extra strength smooth dissolving antacid Assorted berry,ANTACID TABLETS,HUMAN OTC DRUG,ORAL,"TABLET, CHEWABLE","Get an overview of UP AND UP EXTRA STRENGTH SMOOTH DISSOLVING ANTACID ASSORTED BERRY (antacid tablets tablet, chewable), including its generic name, formulation (i.e. pill, oral solution, injection, inhaled medicine) and why it’s used. The medication in up and up extra strength smooth dissolving antacid Assorted berry can be sold under different names.

Refer to the “Also Known As” section to reference different products that include the same medication as up and up extra strength smooth dissolving antacid Assorted berry.",https://www.healthgrades.com/drugs/fda/up-and-up-extra-strength-smooth-dissolving-antacid-assorted-berry-antacid-tablets-tablet-chewable
79,Drug Type: HUMAN OTC DRUG,up and up extra strength smooth dissolving antacid Assorted Fruit,CALCIUM CARBONATE,HUMAN OTC DRUG,ORAL,"TABLET, CHEWABLE","Get an overview of UP AND UP EXTRA STRENGTH SMOOTH DISSOLVING ANTACID ASSORTED FRUIT (calcium carbonate tablet, chewable), including its generic name, formulation (i.e. pill, oral solution, injection, inhaled medicine) and why it’s used. The medication in up and up extra strength smooth dissolving antacid Assorted Fruit can be sold under different names.

Refer to the “Also Known As” section to reference different products that include the same medication as up and up extra strength smooth dissolving antacid Assorted Fruit.",https://www.healthgrades.com/drugs/fda/up-and-up-extra-strength-smooth-dissolving-antacid-assorted-fruit-calcium-carbonate-tablet-chewable
80,Drug Type: HUMAN OTC DRUG,up and up famotidine,FAMOTIDINE,HUMAN OTC DRUG,ORAL,TABLET,"Get an overview of UP AND UP FAMOTIDINE (famotidine tablet), including its generic name, formulation (i.e. pill, oral solution, injection, inhaled medicine) and why it’s used. The medication in up and up famotidine can be sold under different names.

Refer to the “Also Known As” section to reference different products that include the same medication as up and up famotidine.",https://www.healthgrades.com/drugs/fda/up-and-up-famotidine-famotidine-tablet
81,Drug Type: HUMAN OTC DRUG,up and up famotidine complete,"FAMOTIDINE, CALCIUM CARBONATE, MAGNESIUM HYDROXIDE",HUMAN OTC DRUG,ORAL,"TABLET, CHEWABLE","Get an overview of UP AND UP FAMOTIDINE COMPLETE (famotidine, calcium carbonate, magnesium hydroxide tablet, chewable), including its generic name, formulation (i.e. pill, oral solution, injection, inhaled medicine) and why it’s used. The medication in up and up famotidine complete can be sold under different names.

Refer to the “Also Known As” section to reference different products that include the same medication as up and up famotidine complete.",https://www.healthgrades.com/drugs/fda/up-and-up-famotidine-complete-famotidine-calcium-carbonate-magnesium-hydroxide-tablet-chewable
82,Drug Type: HUMAN OTC DRUG,up and up fast mucus relief severe cold,"ACETAMINOPHEN, DEXTROMETHORPHAN HBR, GUAIFENESIN, PHENYLEPHRINE HCL",HUMAN OTC DRUG,ORAL,"TABLET, FILM COATED","Get an overview of UP AND UP FAST MUCUS RELIEF SEVERE COLD (acetaminophen, dextromethorphan hbr, guaifenesin, phenylephrine hcl tablet, film coated), including its generic name, formulation (i.e. pill, oral solution, injection, inhaled medicine) and why it’s used. The medication in up and up fast mucus relief severe cold can be sold under different names.

Refer to the “Also Known As” section to reference different products that include the same medication as up and up fast mucus relief severe cold.",https://www.healthgrades.com/drugs/fda/up-and-up-fast-mucus-relief-severe-cold-acetaminophen-dextromethorphan-hbr-guaifenesin-phenylephrine-hcl-tablet-film-coated
83,Drug Type: HUMAN OTC DRUG,up and up hair regrowth treatment for men,MINOXIDIL,HUMAN OTC DRUG,TOPICAL,SOLUTION,"Get an overview of UP AND UP HAIR REGROWTH TREATMENT FOR MEN (minoxidil solution), including its generic name, formulation (i.e. pill, oral solution, injection, inhaled medicine) and why it’s used. The medication in up and up hair regrowth treatment for men can be sold under different names.

Refer to the “Also Known As” section to reference different products that include the same medication as up and up hair regrowth treatment for men.",https://www.healthgrades.com/drugs/fda/up-and-up-hair-regrowth-treatment-for-men-minoxidil-solution
84,Drug Type: HUMAN OTC DRUG,up and up hair regrowth treatment for men,MINOXIDIL,HUMAN OTC DRUG,TOPICAL,"AEROSOL, FOAM","Get an overview of UP AND UP HAIR REGROWTH TREATMENT FOR MEN (minoxidil aerosol, foam), including its generic name, formulation (i.e. pill, oral solution, injection, inhaled medicine) and why it’s used. The medication in up and up hair regrowth treatment for men can be sold under different names.

Refer to the “Also Known As” section to reference different products that include the same medication as up and up hair regrowth treatment for men.",https://www.healthgrades.com/drugs/fda/up-and-up-hair-regrowth-treatment-for-men-minoxidil-aerosol-foam
85,Drug Type: HUMAN OTC DRUG,up and up hair regrowth treatment for women,MINOXIDIL,HUMAN OTC DRUG,TOPICAL,SOLUTION,"Get an overview of UP AND UP HAIR REGROWTH TREATMENT FOR WOMEN (minoxidil solution), including its generic name, formulation (i.e. pill, oral solution, injection, inhaled medicine) and why it’s used. The medication in up and up hair regrowth treatment for women can be sold under different names.

Refer to the “Also Known As” section to reference different products that include the same medication as up and up hair regrowth treatment for women.",https://www.healthgrades.com/drugs/fda/up-and-up-hair-regrowth-treatment-for-women-minoxidil-solution
86,Drug Type: HUMAN OTC DRUG,up and up hair regrowth treatment for women,MINOXIDIL,HUMAN OTC DRUG,TOPICAL,"AEROSOL, FOAM","Get an overview of UP AND UP HAIR REGROWTH TREATMENT FOR WOMEN (minoxidil aerosol, foam), including its generic name, formulation (i.e. pill, oral solution, injection, inhaled medicine) and why it’s used. The medication in up and up hair regrowth treatment for women can be sold under different names.

Refer to the “Also Known As” section to reference different products that include the same medication as up and up hair regrowth treatment for women.",https://www.healthgrades.com/drugs/fda/up-and-up-hair-regrowth-treatment-for-women-minoxidil-aerosol-foam
87,Drug Type: HUMAN OTC DRUG,Up and Up Hemorrhoidal,"GLYCERIN, PHENYLEPHRINE HCL, PRAMOXINE HCL, WHITE PETROLATUM",HUMAN OTC DRUG,TOPICAL,CREAM,"Get an overview of UP AND UP HEMORRHOIDAL (glycerin, phenylephrine hcl, pramoxine hcl, white petrolatum cream), including its generic name, formulation (i.e. pill, oral solution, injection, inhaled medicine) and why it’s used. The medication in Up and Up Hemorrhoidal can be sold under different names.

Refer to the “Also Known As” section to reference different products that include the same medication as Up and Up Hemorrhoidal.",https://www.healthgrades.com/drugs/fda/up-and-up-hemorrhoidal-glycerin-phenylephrine-hcl-pramoxine-hcl-white-petrolatum-cream
88,Drug Type: HUMAN OTC DRUG,up and up ibuprofen,IBUPROFEN,HUMAN OTC DRUG,ORAL,"TABLET, FILM COATED","Get an overview of UP AND UP IBUPROFEN (ibuprofen tablet, film coated), including its generic name, formulation (i.e. pill, oral solution, injection, inhaled medicine) and why it’s used. The medication in up and up ibuprofen can be sold under different names.

Refer to the “Also Known As” section to reference different products that include the same medication as up and up ibuprofen.",https://www.healthgrades.com/drugs/fda/up-and-up-ibuprofen-ibuprofen-tablet-film-coated
89,Drug Type: HUMAN OTC DRUG,up and up ibuprofen,IBUPROFEN,HUMAN OTC DRUG,ORAL,"CAPSULE, LIQUID FILLED","Get an overview of UP AND UP IBUPROFEN (ibuprofen capsule, liquid filled), including its generic name, formulation (i.e. pill, oral solution, injection, inhaled medicine) and why it’s used. The medication in up and up ibuprofen can be sold under different names.

Refer to the “Also Known As” section to reference different products that include the same medication as up and up ibuprofen.",https://www.healthgrades.com/drugs/fda/up-and-up-ibuprofen-ibuprofen-capsule-liquid-filled
90,Drug Type: HUMAN OTC DRUG,up and up ibuprofen pm,DIPHENHYDRAMINE CITRATE AND IBUPROFEN,HUMAN OTC DRUG,ORAL,"TABLET, FILM COATED","Get an overview of UP AND UP IBUPROFEN PM (diphenhydramine citrate and ibuprofen tablet, film coated), including its generic name, formulation (i.e. pill, oral solution, injection, inhaled medicine) and why it’s used. The medication in up and up ibuprofen pm can be sold under different names.

Refer to the “Also Known As” section to reference different products that include the same medication as up and up ibuprofen pm.",https://www.healthgrades.com/drugs/fda/up-and-up-ibuprofen-pm-diphenhydramine-citrate-and-ibuprofen-tablet-film-coated
91,Drug Type: HUMAN OTC DRUG,Up and Up Ibuprofen Sodium,IBUPROFEN,HUMAN OTC DRUG,ORAL,"TABLET, FILM COATED","Get an overview of UP AND UP IBUPROFEN SODIUM (ibuprofen tablet, film coated), including its generic name, formulation (i.e. pill, oral solution, injection, inhaled medicine) and why it’s used. The medication in Up and Up Ibuprofen Sodium can be sold under different names.

Refer to the “Also Known As” section to reference different products that include the same medication as Up and Up Ibuprofen Sodium.",https://www.healthgrades.com/drugs/fda/up-and-up-ibuprofen-sodium-ibuprofen-tablet-film-coated
92,Drug Type: HUMAN OTC DRUG,Up and Up Infants Gas Relief,SIMETHICONE,HUMAN OTC DRUG,ORAL,EMULSION,"Get an overview of UP AND UP INFANTS GAS RELIEF (simethicone emulsion), including its generic name, formulation (i.e. pill, oral solution, injection, inhaled medicine) and why it’s used. The medication in Up and Up Infants Gas Relief can be sold under different names.

Refer to the “Also Known As” section to reference different products that include the same medication as Up and Up Infants Gas Relief.",https://www.healthgrades.com/drugs/fda/up-and-up-infants-gas-relief-simethicone-emulsion
93,Drug Type: HUMAN OTC DRUG,up and up lansoprazole,LANSOPRAZOLE,HUMAN OTC DRUG,ORAL,"CAPSULE, DELAYED RELEASE","Get an overview of UP AND UP LANSOPRAZOLE (lansoprazole capsule, delayed release), including its generic name, formulation (i.e. pill, oral solution, injection, inhaled medicine) and why it’s used. The medication in up and up lansoprazole can be sold under different names.

Refer to the “Also Known As” section to reference different products that include the same medication as up and up lansoprazole.",https://www.healthgrades.com/drugs/fda/up-and-up-lansoprazole-lansoprazole-capsule-delayed-release
94,Drug Type: HUMAN OTC DRUG,Up and Up maximum Strength fast mucus relief Severe Congestion and Cough,"DEXTROMETHORPHAN HYDROBROMIDE, GUAIFENESIN, AND PHENYLEPHRINE HYDROCHLORIDE",HUMAN OTC DRUG,ORAL,LIQUID,"Get an overview of UP AND UP MAXIMUM STRENGTH FAST MUCUS RELIEF SEVERE CONGESTION AND COUGH (dextromethorphan hydrobromide, guaifenesin, and phenylephrine hydrochloride liquid), including its generic name, formulation (i.e. pill, oral solution, injection, inhaled medicine) and why it’s used. The medication in Up and Up maximum Strength fast mucus relief Severe Congestion and Cough can be sold under different names.

Refer to the “Also Known As” section to reference different products that include the same medication as Up and Up maximum Strength fast mucus relief Severe Congestion and Cough.",https://www.healthgrades.com/drugs/fda/up-and-up-maximum-strength-fast-mucus-relief-severe-congestion-and-cough-dextromethorphan-hydrobromide-guaifenesin-and-phenylephrine-hydrochloride-liquid
95,Drug Type: HUMAN OTC DRUG,Up and Up mucus relief,GUAIFENESIN,HUMAN OTC DRUG,ORAL,"TABLET, EXTENDED RELEASE","Get an overview of UP AND UP MUCUS RELIEF (guaifenesin tablet, extended release), including its generic name, formulation (i.e. pill, oral solution, injection, inhaled medicine) and why it’s used. The medication in Up and Up mucus relief can be sold under different names.

Refer to the “Also Known As” section to reference different products that include the same medication as Up and Up mucus relief.",https://www.healthgrades.com/drugs/fda/up-and-up-mucus-relief-guaifenesin-tablet-extended-release
96,Drug Type: HUMAN OTC DRUG,Up and Up Mucus Relief,"ACETAMINOPHEN, DEXTROMETHORPHAN HBR, GUAIFENESIN, PHENYLEPHRINE HCL",HUMAN OTC DRUG,ORAL,"TABLET, FILM COATED","Get an overview of UP AND UP MUCUS RELIEF (acetaminophen, dextromethorphan hbr, guaifenesin, phenylephrine hcl tablet, film coated), including its generic name, formulation (i.e. pill, oral solution, injection, inhaled medicine) and why it’s used. The medication in Up and Up Mucus Relief can be sold under different names.

Refer to the “Also Known As” section to reference different products that include the same medication as Up and Up Mucus Relief.",https://www.healthgrades.com/drugs/fda/up-and-up-mucus-relief-acetaminophen-dextromethorphan-hbr-guaifenesin-phenylephrine-hcl-tablet-film-coated
97,Drug Type: HUMAN OTC DRUG,Up and Up Naproxen Sodium,NAPROXEN SODIUM,HUMAN OTC DRUG,ORAL,"CAPSULE, LIQUID FILLED","Get an overview of UP AND UP NAPROXEN SODIUM (naproxen sodium capsule, liquid filled), including its generic name, formulation (i.e. pill, oral solution, injection, inhaled medicine) and why it’s used. The medication in Up and Up Naproxen Sodium can be sold under different names.

Refer to the “Also Known As” section to reference different products that include the same medication as Up and Up Naproxen Sodium.",https://www.healthgrades.com/drugs/fda/up-and-up-naproxen-sodium-naproxen-sodium-capsule-liquid-filled
98,Drug Type: HUMAN OTC DRUG,up and up naproxen sodium,NAPROXEN SODIUM,HUMAN OTC DRUG,ORAL,"TABLET, FILM COATED","Get an overview of UP AND UP NAPROXEN SODIUM (naproxen sodium tablet, film coated), including its generic name, formulation (i.e. pill, oral solution, injection, inhaled medicine) and why it’s used. The medication in up and up naproxen sodium can be sold under different names.

Refer to the “Also Known As” section to reference different products that include the same medication as up and up naproxen sodium.",https://www.healthgrades.com/drugs/fda/up-and-up-naproxen-sodium-naproxen-sodium-tablet-film-coated
99,Drug Type: HUMAN OTC DRUG,Up and Up nasal,OXYMETAZOLINE HYDROCHLORIDE,HUMAN OTC DRUG,NASAL,SPRAY,"Get an overview of UP AND UP NASAL (oxymetazoline hydrochloride spray), including its generic name, formulation (i.e. pill, oral solution, injection, inhaled medicine) and why it’s used. The medication in Up and Up nasal can be sold under different names.

Refer to the “Also Known As” section to reference different products that include the same medication as Up and Up nasal.",https://www.healthgrades.com/drugs/fda/up-and-up-nasal-oxymetazoline-hydrochloride-spray
100,Drug Type: HUMAN OTC DRUG,Up and Up Nicotine,NICOTINE POLACRILEX,HUMAN OTC DRUG,ORAL,LOZENGE,"Get an overview of UP AND UP NICOTINE (nicotine polacrilex lozenge), including its generic name, formulation (i.e. pill, oral solution, injection, inhaled medicine) and why it’s used. The medication in Up and Up Nicotine can be sold under different names.

Refer to the “Also Known As” section to reference different products that include the same medication as Up and Up Nicotine.",https://www.healthgrades.com/drugs/fda/up-and-up-nicotine-nicotine-polacrilex-lozenge
101,Drug Type: HUMAN OTC DRUG,Up and Up Nicotine,NICOTINE POLACRILEX,HUMAN OTC DRUG,ORAL,"GUM, CHEWING","Get an overview of UP AND UP NICOTINE (nicotine polacrilex gum, chewing), including its generic name, formulation (i.e. pill, oral solution, injection, inhaled medicine) and why it’s used. The medication in Up and Up Nicotine can be sold under different names.

Refer to the “Also Known As” section to reference different products that include the same medication as Up and Up Nicotine.",https://www.healthgrades.com/drugs/fda/up-and-up-nicotine-nicotine-polacrilex-gum-chewing
102,Drug Type: HUMAN OTC DRUG,Up and Up Nicotine Polacrilex,NICOTINE POLACRILEX,HUMAN OTC DRUG,ORAL,"GUM, CHEWING","Get an overview of UP AND UP NICOTINE POLACRILEX (nicotine polacrilex gum, chewing), including its generic name, formulation (i.e. pill, oral solution, injection, inhaled medicine) and why it’s used. The medication in Up and Up Nicotine Polacrilex can be sold under different names.

Refer to the “Also Known As” section to reference different products that include the same medication as Up and Up Nicotine Polacrilex.",https://www.healthgrades.com/drugs/fda/up-and-up-nicotine-polacrilex-nicotine-polacrilex-gum-chewing
103,Drug Type: HUMAN OTC DRUG,up and up nighttime cold and flu,"ACETAMINOPHEN, DEXTROMETHORPHAN HBR, DOXYLAMINE SUCCINATE",HUMAN OTC DRUG,ORAL,SOLUTION,"Get an overview of UP AND UP NIGHTTIME COLD AND FLU (acetaminophen, dextromethorphan hbr, doxylamine succinate solution), including its generic name, formulation (i.e. pill, oral solution, injection, inhaled medicine) and why it’s used. The medication in up and up nighttime cold and flu can be sold under different names.

Refer to the “Also Known As” section to reference different products that include the same medication as up and up nighttime cold and flu.",https://www.healthgrades.com/drugs/fda/up-and-up-nighttime-cold-and-flu-acetaminophen-dextromethorphan-hbr-doxylamine-succinate-solution
104,Drug Type: HUMAN OTC DRUG,up and up nighttime cold and flu,"ACETAMINOPHEN, DEXTROMETHORPHAN HBR, DOXYLAMINE SUCCINATE",HUMAN OTC DRUG,ORAL,"CAPSULE, LIQUID FILLED","Get an overview of UP AND UP NIGHTTIME COLD AND FLU (acetaminophen, dextromethorphan hbr, doxylamine succinate capsule, liquid filled), including its generic name, formulation (i.e. pill, oral solution, injection, inhaled medicine) and why it’s used. The medication in up and up nighttime cold and flu can be sold under different names.

Refer to the “Also Known As” section to reference different products that include the same medication as up and up nighttime cold and flu.",https://www.healthgrades.com/drugs/fda/up-and-up-nighttime-cold-and-flu-acetaminophen-dextromethorphan-hbr-doxylamine-succinate-capsule-liquid-filled
105,Drug Type: HUMAN OTC DRUG,Up and Up nighttime cough control,"DEXTROMETHORPHAN HBR, DOXYLAMINE SUCCINATE",HUMAN OTC DRUG,ORAL,SOLUTION,"Get an overview of UP AND UP NIGHTTIME COUGH CONTROL (dextromethorphan hbr, doxylamine succinate solution), including its generic name, formulation (i.e. pill, oral solution, injection, inhaled medicine) and why it’s used. The medication in Up and Up nighttime cough control can be sold under different names.

Refer to the “Also Known As” section to reference different products that include the same medication as Up and Up nighttime cough control.",https://www.healthgrades.com/drugs/fda/up-and-up-nighttime-cough-control-dextromethorphan-hbr-doxylamine-succinate-solution
106,Drug Type: HUMAN OTC DRUG,up and up nighttime cough control dm max,"DEXTROMETHORPHAN HBR, DOXYLAMINE SUCCINATE",HUMAN OTC DRUG,ORAL,SOLUTION,"Get an overview of UP AND UP NIGHTTIME COUGH CONTROL DM MAX (dextromethorphan hbr, doxylamine succinate solution), including its generic name, formulation (i.e. pill, oral solution, injection, inhaled medicine) and why it’s used. The medication in up and up nighttime cough control dm max can be sold under different names.

Refer to the “Also Known As” section to reference different products that include the same medication as up and up nighttime cough control dm max.",https://www.healthgrades.com/drugs/fda/up-and-up-nighttime-cough-control-dm-max-dextromethorphan-hbr-doxylamine-succinate-solution
107,Drug Type: HUMAN OTC DRUG,up and up nighttime sleep aid,DIPHENHYDRAMINE HCL,HUMAN OTC DRUG,ORAL,"CAPSULE, LIQUID FILLED","Get an overview of UP AND UP NIGHTTIME SLEEP AID (diphenhydramine hcl capsule, liquid filled), including its generic name, formulation (i.e. pill, oral solution, injection, inhaled medicine) and why it’s used. The medication in up and up nighttime sleep aid can be sold under different names.

Refer to the “Also Known As” section to reference different products that include the same medication as up and up nighttime sleep aid.",https://www.healthgrades.com/drugs/fda/up-and-up-nighttime-sleep-aid-diphenhydramine-hcl-capsule-liquid-filled
108,Drug Type: HUMAN OTC DRUG,up and up omeprazole,OMEPRAZOLE,HUMAN OTC DRUG,ORAL,"TABLET, DELAYED RELEASE","Get an overview of UP AND UP OMEPRAZOLE (omeprazole tablet, delayed release), including its generic name, formulation (i.e. pill, oral solution, injection, inhaled medicine) and why it’s used. The medication in up and up omeprazole can be sold under different names.

Refer to the “Also Known As” section to reference different products that include the same medication as up and up omeprazole.",https://www.healthgrades.com/drugs/fda/up-and-up-omeprazole-omeprazole-tablet-delayed-release
109,Drug Type: HUMAN OTC DRUG,up and up omeprazole,OMEPRAZOLE,HUMAN OTC DRUG,ORAL,"TABLET, ORALLY DISINTEGRATING, DELAYED RELEASE","Get an overview of UP AND UP OMEPRAZOLE (omeprazole tablet, orally disintegrating, delayed release), including its generic name, formulation (i.e. pill, oral solution, injection, inhaled medicine) and why it’s used. The medication in up and up omeprazole can be sold under different names.

Refer to the “Also Known As” section to reference different products that include the same medication as up and up omeprazole.",https://www.healthgrades.com/drugs/fda/up-and-up-omeprazole-omeprazole-tablet-orally-disintegrating-delayed-release
110,Drug Type: HUMAN OTC DRUG,up and up powderlax,POLYETHYLENE GLYCOL 3350,HUMAN OTC DRUG,ORAL,"POWDER, FOR SOLUTION","Get an overview of UP AND UP POWDERLAX (polyethylene glycol 3350 powder, for solution), including its generic name, formulation (i.e. pill, oral solution, injection, inhaled medicine) and why it’s used. The medication in up and up powderlax can be sold under different names.

Refer to the “Also Known As” section to reference different products that include the same medication as up and up powderlax.",https://www.healthgrades.com/drugs/fda/up-and-up-powderlax-polyethylene-glycol-3350-powder-for-solution
111,Drug Type: HUMAN OTC DRUG,Up and Up Ranitidine,RANITIDINE,HUMAN OTC DRUG,ORAL,"TABLET, FILM COATED","Get an overview of UP AND UP RANITIDINE (ranitidine tablet, film coated), including its generic name, formulation (i.e. pill, oral solution, injection, inhaled medicine) and why it’s used. The medication in Up and Up Ranitidine can be sold under different names.

Refer to the “Also Known As” section to reference different products that include the same medication as Up and Up Ranitidine.",https://www.healthgrades.com/drugs/fda/up-and-up-ranitidine-ranitidine-tablet-film-coated
112,Drug Type: HUMAN OTC DRUG,up and up ranitidine,RANITIDINE,HUMAN OTC DRUG,ORAL,"TABLET, COATED","Get an overview of UP AND UP RANITIDINE (ranitidine tablet, coated), including its generic name, formulation (i.e. pill, oral solution, injection, inhaled medicine) and why it’s used. The medication in up and up ranitidine can be sold under different names.

Refer to the “Also Known As” section to reference different products that include the same medication as up and up ranitidine.",https://www.healthgrades.com/drugs/fda/up-and-up-ranitidine-ranitidine-tablet-coated
113,Drug Type: HUMAN OTC DRUG,Up and Up severe cold and flu daytime,"ACETAMINOPHEN, DEXTROMETHORPHAN HBR, GUAIFENESIN, PHENYLEPHRINE HCL",HUMAN OTC DRUG,ORAL,SOLUTION,"Get an overview of UP AND UP SEVERE COLD AND FLU DAYTIME (acetaminophen, dextromethorphan hbr, guaifenesin, phenylephrine hcl solution), including its generic name, formulation (i.e. pill, oral solution, injection, inhaled medicine) and why it’s used. The medication in Up and Up severe cold and flu daytime can be sold under different names.

Refer to the “Also Known As” section to reference different products that include the same medication as Up and Up severe cold and flu daytime.",https://www.healthgrades.com/drugs/fda/up-and-up-severe-cold-and-flu-daytime-acetaminophen-dextromethorphan-hbr-guaifenesin-phenylephrine-hcl-solution
